Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
522	Den2_F2707_F_DENV2_11_RIGHT_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_11_RIGHT_R
416	Den2_F2707_F_DENV3_10_RIGHT_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_10_RIGHT_R
805	Den2_F2707_F_DENV3_12_RIGHT_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_12_RIGHT_R
196	Den2_F2707_F_DENV4_9_RIGHT_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_9_RIGHT_R
424	Den2_F2707_F_DENV4_25_RIGHT_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_25_RIGHT_R
610	Den2_F2707_F_Den3-1752_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	Den3-1752_R
648	Den2_F2707_F_DENV1_RN_R2_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_RN_R2_R
157	Den2_F2707_F_Den3_R2877_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	Den3_R2877_R
305	Den2_F2707_F_DENV3_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_R
489	Den2_F2707_F_DEN2_CC_2_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_2_R
901	Den2_F2707_F_DEN3_CC_2_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_2_R
722	Den2_F2707_F_TM_R	Den2_F2707_F	GCF_000871845.1_ViralProj20183_genomic	TM_R
399	Den2_F5228_F_D2_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
492	Den2_F5228_F_DENV1_19_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_19_RIGHT_R
803	Den2_F5228_F_DENV1_20_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_20_RIGHT_R
175	Den2_F5228_F_DENV2_19_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_19_RIGHT_R
729	Den2_F5228_F_DENV2_21_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_21_RIGHT_R
661	Den2_F5228_F_DENV2_36_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_36_RIGHT_R
938	Den2_F5228_F_DENV3_20_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_20_RIGHT_R
797	Den2_F5228_F_DENV4_19_RIGHT_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_19_RIGHT_R
400	Den2_F5228_F_D4_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
987	Den2_F5228_F_DENV2_SP5_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_SP5_R
662	Den2_F5228_F_DENV3_SP4_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_SP4_R
586	Den2_F5228_F_DENV1_20_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_20_R
321	Den2_F5228_F_DENV2_18_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_18_R
809	Den2_F5228_F_DENV2_20_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_20_R
626	Den2_F5228_F_DENV4_20_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_20_R
307	Den2_F5228_F_Den2_R2876_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R2876_R
173	Den2_F5228_F_Den2_R5428_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R5428_R
272	Den2_F5228_F_Den3_R5517_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	Den3_R5517_R
324	Den2_F5228_F_NS3-1-O_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	NS3-1-O_R
883	Den2_F5228_F_RSS24_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	RSS24_R
900	Den2_F5228_F_DENV2C_R	Den2_F5228_F	GCF_000862125.1_ViralProj15306_genomic	DENV2C_R
318	Den2_F5228_F_DENV1_16_RIGHT_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_16_RIGHT_R
486	Den2_F5228_F_DENV2_20_RIGHT_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_20_RIGHT_R
392	Den2_F5228_F_DENV2_34_RIGHT_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_34_RIGHT_R
584	Den2_F5228_F_DENV3_9_RIGHT_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_9_RIGHT_R
488	Den2_F5228_F_DENV4_18_RIGHT_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_18_RIGHT_R
451	Den2_F5228_F_D1_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
800	Den2_F5228_F_DENV1_RN_R2_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_RN_R2_R
272	Den2_F5228_F_Den4_R5525_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R5525_R
710	Den2_F5228_F_P2_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	P2_R
944	Den2_F5228_F_DEN4_CC_3_R	Den2_F5228_F	GCF_000865065.1_ViralProj15599_genomic	DEN4_CC_3_R
812	Den2_F5228_F_DENV1_30_R	Den2_F5228_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_30_R
320	Den2_F5228_F_d1E209HAA2_R	Den2_F5228_F	GCF_000866625.1_ViralProj15598_genomic	d1E209HAA2_R
597	Den2_F5228_F_DENV4_4_RIGHT_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_4_RIGHT_R
834	Den2_F5228_F_DENV4_5_RIGHT_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_5_RIGHT_R
826	Den2_F5228_F_DV.L2_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	DV.L2_R
603	Den2_F5228_F_DEN4_CC_1_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	DEN4_CC_1_R
244	Den2_F5228_F_DEN-1_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	DEN-1_R
716	Den2_F5228_F_NS3_Antisense_R	Den2_F5228_F	GCF_000871845.1_ViralProj20183_genomic	NS3_Antisense_R
197	Den2_F7875_F_DENV1_27_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_27_RIGHT_R
506	Den2_F7875_F_DENV1_28_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_RIGHT_R
276	Den2_F7875_F_DENV2_4_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_4_RIGHT_R
331	Den2_F7875_F_DENV2_29_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_29_RIGHT_R
524	Den2_F7875_F_DENV3_6_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_6_RIGHT_R
988	Den2_F7875_F_DENV3_15_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_15_RIGHT_R
180	Den2_F7875_F_DENV3_26_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_26_RIGHT_R
494	Den2_F7875_F_DENV3_27_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_27_RIGHT_R
806	Den2_F7875_F_DENV3_28_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_28_RIGHT_R
452	Den2_F7875_F_DENV4_5_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_5_RIGHT_R
555	Den2_F7875_F_DENV4_12_RIGHT_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_12_RIGHT_R
472	Den2_F7875_F_DENV1_28_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_R
988	Den2_F7875_F_DENV1_30_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_30_R
800	Den2_F7875_F_P4_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	P4_R
472	Den2_F7875_F_DEN1_CC_4_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_CC_4_R
701	Den2_F7875_F_DEN4_CC_4_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_CC_4_R
729	Den2_F7875_F_D3C_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	D3C_R
811	Den2_F7875_F_DEN-1-reverse_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1-reverse_R
298	Den2_F7875_F_DENV-2_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	DENV-2_R
649	Den2_F7875_F_NS2A_R	Den2_F7875_F	GCF_000862125.1_ViralProj15306_genomic	NS2A_R
493	Den2_F7875_F_DENV1_6_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_6_RIGHT_R
984	Den2_F7875_F_DENV1_13_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_13_RIGHT_R
555	Den2_F7875_F_DENV1_20_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_20_RIGHT_R
462	Den2_F7875_F_DENV1_21_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_21_RIGHT_R
205	Den2_F7875_F_DENV4_26_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_26_RIGHT_R
515	Den2_F7875_F_DENV4_27_RIGHT_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_27_RIGHT_R
473	Den2_F7875_F_D3_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
295	Den2_F7875_F_Den2-2444_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	Den2-2444_R
480	Den2_F7875_F_CLTC_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	CLTC_R
618	Den2_F7875_F_Den4_R8508_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R8508_R
181	Den2_F7875_F_DEN-3_C_R	Den2_F7875_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_C_R
492	Den2_F7875_F_DENV1_4_RIGHT_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_4_RIGHT_R
562	Den2_F7875_F_DENV2_15_RIGHT_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_15_RIGHT_R
845	Den2_F7875_F_DENV2_16_RIGHT_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_16_RIGHT_R
606	Den2_F7875_F_DENV2_30_RIGHT_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_30_RIGHT_R
920	Den2_F7875_F_DENV2_31_RIGHT_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_31_RIGHT_R
642	Den2_F7875_F_D1_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
946	Den2_F7875_F_DENV1_RN_R2_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_RN_R2_R
664	Den2_F7875_F_DENV4_R	Den2_F7875_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_R
919	Den2_F7875_F_DENV3_7_RIGHT_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_7_RIGHT_R
293	Den2_F7875_F_DENV4_7_RIGHT_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_7_RIGHT_R
815	Den2_F7875_F_D4_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
961	Den2_F7875_F_DENV4_SP5_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_SP5_R
916	Den2_F7875_F_DENV3_6_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_6_R
868	Den2_F7875_F_RSS24_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	RSS24_R
701	Den2_F7875_F_CYD4_R	Den2_F7875_F	GCF_000871845.1_ViralProj20183_genomic	CYD4_R
613	Den3_F1_F_D2_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
243	Den3_F1_F_MsoaiN_2_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	MsoaiN_2_R
457	Den3_F1_F_DENV2_1_RIGHT_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_1_RIGHT_R
751	Den3_F1_F_DENV2_2_RIGHT_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_2_RIGHT_R
689	Den3_F1_F_DENV3_2_RIGHT_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_2_RIGHT_R
802	Den3_F1_F_DENV4_2_RIGHT_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_2_RIGHT_R
303	Den3_F1_F_D1_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
513	Den3_F1_F_D3_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
770	Den3_F1_F_D4_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
513	Den3_F1_F_DENV1_2_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_2_R
466	Den3_F1_F_DENV2_10_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_10_R
395	Den3_F1_F_DENV3_28_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_28_R
279	Den3_F1_F_DN_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DN_R
172	Den3_F1_F_DENV4_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_R
593	Den3_F1_F_DEN-1_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_R
303	Den3_F1_F_TM_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	TM_R
907	Den3_F1_F_Cebeof_3_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	Cebeof_3_R
180	Den3_F1_F_DEN-3_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-3_R
281	Den3_F1_F_Reverse_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	Reverse_R
787	Den3_F1_F_DEN-3_C_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-3_C_R
226	Den3_F1_F_mTS2_R	Den3_F1_F	GCF_000862125.1_ViralProj15306_genomic	mTS2_R
167	Den3_F1_F_DENV3_25_RIGHT_R	Den3_F1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_25_RIGHT_R
486	Den3_F1_F_DENV4_1_RIGHT_R	Den3_F1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_1_RIGHT_R
947	Den3_F1_F_DENV3_SP4_R	Den3_F1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_SP4_R
694	Den3_F1_F_Dciam3n(eodviiioDis_4_R	Den3_F1_F	GCF_000865065.1_ViralProj15599_genomic	Dciam3n(eodviiioDis_4_R
899	Den3_F1_F_DENV2_13_RIGHT_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_13_RIGHT_R
637	Den3_F1_F_DENV2_37_RIGHT_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_37_RIGHT_R
393	Den3_F1_F_DENV3_1_RIGHT_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_1_RIGHT_R
719	Den3_F1_F_DENV4_12_RIGHT_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_12_RIGHT_R
890	Den3_F1_F_DENV4_26_RIGHT_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_26_RIGHT_R
196	Den3_F1_F_DodvRipaposdibutTaas_8_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_8_R
867	Den3_F1_F_RSS24_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	RSS24_R
857	Den3_F1_F_Primer_4_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	Primer_4_R
371	Den3_F1_F_DEN-4_R	Den3_F1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
352	Den3_F1_F_DENV3_26_RIGHT_R	Den3_F1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_26_RIGHT_R
782	Den3_F1_F_DENV4_32_RIGHT_R	Den3_F1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_RIGHT_R
471	Den3_F1_F_DEN1_CC_B_R	Den3_F1_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_B_R
376	Den3_F1_F_DENV2C_R	Den3_F1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2C_R
231	Den3_F1_F_TS2_R	Den3_F1_F	GCF_000871845.1_ViralProj20183_genomic	TS2_R
162	Den3_F2709_F_DENV1_26_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_26_RIGHT_R
468	Den3_F2709_F_DENV1_27_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_27_RIGHT_R
777	Den3_F2709_F_DENV1_28_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_RIGHT_R
547	Den3_F2709_F_DENV2_4_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_4_RIGHT_R
832	Den3_F2709_F_DENV2_14_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_14_RIGHT_R
299	Den3_F2709_F_DENV2_28_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_28_RIGHT_R
602	Den3_F2709_F_DENV2_29_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_29_RIGHT_R
795	Den3_F2709_F_DENV3_6_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_6_RIGHT_R
475	Den3_F2709_F_DENV3_21_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_21_RIGHT_R
451	Den3_F2709_F_DENV3_26_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_26_RIGHT_R
765	Den3_F2709_F_DENV3_27_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_27_RIGHT_R
723	Den3_F2709_F_DENV4_5_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_5_RIGHT_R
826	Den3_F2709_F_DENV4_12_RIGHT_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_12_RIGHT_R
743	Den3_F2709_F_DENV1_28_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_28_R
397	Den3_F2709_F_Den2_R8023_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R8023_R
417	Den3_F2709_F_Den3_R8037_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	Den3_R8037_R
972	Den3_F2709_F_DEN4_CC_4_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_CC_4_R
379	Den3_F2709_F_trnH2_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	trnH2_R
569	Den3_F2709_F_DENV-2_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	DENV-2_R
381	Den3_F2709_F_D2-8006_RV_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	D2-8006_RV_R
659	Den3_F2709_F_10_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	10_R
920	Den3_F2709_F_NS2A_R	Den3_F2709_F	GCF_000862125.1_ViralProj15306_genomic	NS2A_R
446	Den3_F2709_F_DENV1_10_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_10_RIGHT_R
856	Den3_F2709_F_DENV2_8_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_8_RIGHT_R
282	Den3_F2709_F_DENV2_10_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_10_RIGHT_R
512	Den3_F2709_F_DENV2_11_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_11_RIGHT_R
390	Den3_F2709_F_DENV2_27_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_27_RIGHT_R
406	Den3_F2709_F_DENV3_10_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_10_RIGHT_R
499	Den3_F2709_F_DENV3_18_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_18_RIGHT_R
186	Den3_F2709_F_DENV4_9_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_9_RIGHT_R
815	Den3_F2709_F_DENV4_11_RIGHT_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_11_RIGHT_R
562	Den3_F2709_F_REV644-665_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	REV644-665_R
467	Den3_F2709_F_DNM2_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DNM2_R
295	Den3_F2709_F_DENV3_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_R
479	Den3_F2709_F_DEN2_CC_2_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_2_R
298	Den3_F2709_F_b2_R	Den3_F2709_F	GCF_000865065.1_ViralProj15599_genomic	b2_R
218	Den3_F2709_F_DENV2_17_RIGHT_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_17_RIGHT_R
792	Den3_F2709_F_DENV4_14_RIGHT_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_14_RIGHT_R
798	Den3_F2709_F_DENV4_25_RIGHT_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_25_RIGHT_R
812	Den3_F2709_F_D1_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
597	Den3_F2709_F_D4_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
545	Den3_F2709_F_DENV1_34_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_34_R
454	Den3_F2709_F_Den2-2444_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	Den2-2444_R
891	Den3_F2709_F_DEN3_CC_2_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_2_R
708	Den3_F2709_F_Reverse_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
562	Den3_F2709_F_TS1_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	TS1_R
152	Den3_F2709_F_DEN-4_C_R	Den3_F2709_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_C_R
508	Den3_F2709_F_D2_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
352	Den3_F2709_F_DENV1_1_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_1_RIGHT_R
661	Den3_F2709_F_DENV1_2_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_2_RIGHT_R
967	Den3_F2709_F_DENV1_3_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_3_RIGHT_R
843	Den3_F2709_F_DENV1_23_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_23_RIGHT_R
170	Den3_F2709_F_DENV1_24_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_24_RIGHT_R
318	Den3_F2709_F_DENV1_33_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_33_RIGHT_R
352	Den3_F2709_F_DENV2_1_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_1_RIGHT_R
646	Den3_F2709_F_DENV2_2_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_2_RIGHT_R
584	Den3_F2709_F_DENV3_2_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_2_RIGHT_R
890	Den3_F2709_F_DENV3_3_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_3_RIGHT_R
511	Den3_F2709_F_DENV4_28_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_RIGHT_R
675	Den3_F2709_F_DENV4_32_RIGHT_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_RIGHT_R
210	Den3_F2709_F_D3_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
659	Den3_F2709_F_DencomR2_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DencomR2_R
174	Den3_F2709_F_DN_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DN_R
364	Den3_F2709_F_DEN1_CC_B_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_B_R
900	Den3_F2709_F_RSS12_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	RSS12_R
384	Den3_F2709_F_DENV-4_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV-4_R
876	Den3_F2709_F_DEN-2_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
269	Den3_F2709_F_DENV2C_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	DENV2C_R
321	Den3_F2709_F_CYD2_R	Den3_F2709_F	GCF_000871845.1_ViralProj20183_genomic	CYD2_R
226	Den3_F5396_F_D2_R	Den3_F5396_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
319	Den3_F5396_F_DENV1_19_RIGHT_R	Den3_F5396_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_19_RIGHT_R
630	Den3_F5396_F_DENV1_20_RIGHT_R	Den3_F5396_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_20_RIGHT_R
953	Den3_F5396_F_DENV1_21_RIGHT_R	Den3_F5396_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_21_RIGHT_R
