Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
224	DEN1_CC_5_F_Den-4_R	DEN1_CC_5_F	GCF_000865065.1_ViralProj15599_genomic	Den-4_R
342	DEN1_CC_5_F_rTS1_R	DEN1_CC_5_F	GCF_000865065.1_ViralProj15599_genomic	rTS1_R
254	DEN1_CC_5_F_DENV1_5_RIGHT_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_5_RIGHT_R
121	DEN1_CC_5_F_DENV2_5_RIGHT_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_5_RIGHT_R
427	DEN1_CC_5_F_DENV2_6_RIGHT_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_6_RIGHT_R
491	DEN1_CC_5_F_DENV2_27_RIGHT_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_27_RIGHT_R
180	DEN1_CC_5_F_DENV3_5_RIGHT_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_5_RIGHT_R
223	DEN1_CC_5_F_DENV2_6_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_6_R
313	DEN1_CC_5_F_Den3-1752_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	Den3-1752_R
219	DEN1_CC_5_F_DENV4_RN_R2_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R2_R
187	DEN1_CC_5_F_DNM2_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DNM2_R
411	DEN1_CC_5_F_NS3-1-I_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	NS3-1-I_R
249	DEN1_CC_5_F_P2_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
212	DEN1_CC_5_F_DEN1_CC_1_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	DEN1_CC_1_R
300	DEN1_CC_5_F_D3R1758_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	D3R1758_R
249	DEN1_CC_5_F_d1E258GAA2_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	d1E258GAA2_R
276	DEN1_CC_5_F_Env_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	Env_R
119	DEN1_CC_5_F_1537-1557_R	DEN1_CC_5_F	GCF_000866625.1_ViralProj15598_genomic	1537-1557_R
348	DEN2_CC_1_F_DENV1_23_RIGHT_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_23_RIGHT_R
375	DEN2_CC_1_F_DENV2_13_RIGHT_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_13_RIGHT_R
238	DEN2_CC_1_F_DENV2_24_RIGHT_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_24_RIGHT_R
465	DEN2_CC_1_F_DENV3_1_RIGHT_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_1_RIGHT_R
312	DEN2_CC_1_F_DENV3_22_RIGHT_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_22_RIGHT_R
208	DEN2_CC_1_F_DENV2_22_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_22_R
184	DEN2_CC_1_F_DENV3_20_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_20_R
315	DEN2_CC_1_F_DENV2_RN_R1_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_RN_R1_R
250	DEN2_CC_1_F_DENV4_RN_R1_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_RN_R1_R
416	DEN2_CC_1_F_DodvRipaposdibutTaas_6_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DodvRipaposdibutTaas_6_R
187	DEN2_CC_1_F_Fragment_A_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	Fragment_A_R
434	DEN2_CC_1_F_DENV1-LAB-10R-CC_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1-LAB-10R-CC_R
379	DEN2_CC_1_F_DEN4_CC_2_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_CC_2_R
258	DEN2_CC_1_F_DoaSSMfPSaGoDV_6_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DoaSSMfPSaGoDV_6_R
358	DEN2_CC_1_F_PatfrdohsCc_2_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	PatfrdohsCc_2_R
460	DEN2_CC_1_F_DEN3_reverse_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_reverse_R
366	DEN2_CC_1_F_DEN2-2420_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	DEN2-2420_R
420	DEN2_CC_1_F_Pohggtaitpbopwadhf_6_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	Pohggtaitpbopwadhf_6_R
213	DEN2_CC_1_F_TS3_R	DEN2_CC_1_F	GCF_000862125.1_ViralProj15306_genomic	TS3_R
224	DEN2_CC_1_F_DENV1_5_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_5_RIGHT_R
397	DEN2_CC_1_F_DENV2_6_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_RIGHT_R
375	DEN2_CC_1_F_DENV3_1_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_1_RIGHT_R
275	DEN2_CC_1_F_DENV3_28_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_28_RIGHT_R
262	DEN2_CC_1_F_DENV4_5_RIGHT_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_5_RIGHT_R
350	DEN2_CC_1_F_D1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
378	DEN2_CC_1_F_D3_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
193	DEN2_CC_1_F_DENV2_6_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_R
453	DEN2_CC_1_F_DENV4_6_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_6_R
189	DEN2_CC_1_F_DENV4_RN_R2_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_RN_R2_R
209	DEN2_CC_1_F_REV926-947_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	REV926-947_R
491	DEN2_CC_1_F_REV1209-1226_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	REV1209-1226_R
119	DEN2_CC_1_F_GRP78_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	GRP78_R
425	DEN2_CC_1_F_P4_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	P4_R
182	DEN2_CC_1_F_DEN1_CC_1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_CC_1_R
125	DEN2_CC_1_F_RSS23_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	RSS23_R
219	DEN2_CC_1_F_d1E258GAA2_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	d1E258GAA2_R
296	DEN2_CC_1_F_10_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	10_R
352	DEN2_CC_1_F_b1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	b1_R
403	DEN2_CC_1_F_NS4B(1-77)_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	NS4B(1-77)_R
246	DEN2_CC_1_F_Env_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	Env_R
176	DEN2_CC_1_F_CYD1_R	DEN2_CC_1_F	GCF_000865065.1_ViralProj15599_genomic	CYD1_R
483	DEN2_CC_1_F_DENV1_5_RIGHT_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_5_RIGHT_R
350	DEN2_CC_1_F_DENV2_5_RIGHT_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_5_RIGHT_R
108	DEN2_CC_1_F_DENV3_4_RIGHT_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_4_RIGHT_R
409	DEN2_CC_1_F_DENV3_5_RIGHT_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_5_RIGHT_R
452	DEN2_CC_1_F_DENV2_6_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_6_R
240	DEN2_CC_1_F_DENV3_6_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_6_R
190	DEN2_CC_1_F_DENV4_4_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_4_R
448	DEN2_CC_1_F_DENV4_RN_R2_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R2_R
416	DEN2_CC_1_F_DNM2_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DNM2_R
478	DEN2_CC_1_F_P2_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
441	DEN2_CC_1_F_DEN1_CC_1_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN1_CC_1_R
312	DEN2_CC_1_F_DEN3_CC_1_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_1_R
111	DEN2_CC_1_F_D3R1340_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	D3R1340_R
149	DEN2_CC_1_F_d4a6_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	d4a6_R
313	DEN2_CC_1_F_DEN-2_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_R
478	DEN2_CC_1_F_d1E258GAA2_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	d1E258GAA2_R
348	DEN2_CC_1_F_1537-1557_R	DEN2_CC_1_F	GCF_000866625.1_ViralProj15598_genomic	1537-1557_R
307	DEN2_CC_1_F_D2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
178	DEN2_CC_1_F_DENV1_4_RIGHT_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_4_RIGHT_R
489	DEN2_CC_1_F_DENV1_5_RIGHT_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_5_RIGHT_R
356	DEN2_CC_1_F_DENV2_5_RIGHT_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_5_RIGHT_R
108	DEN2_CC_1_F_DENV3_4_RIGHT_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_4_RIGHT_R
458	DEN2_CC_1_F_DENV2_6_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_R
454	DEN2_CC_1_F_DENV4_RN_R2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R2_R
306	DEN2_CC_1_F_REV382-400_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	REV382-400_R
304	DEN2_CC_1_F_P1_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	P1_R
447	DEN2_CC_1_F_DEN1_CC_1_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_1_R
294	DEN2_CC_1_F_DEN2_CC_1_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_1_R
318	DEN2_CC_1_F_DEN3_CC_1_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_1_R
390	DEN2_CC_1_F_RSS23_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	RSS23_R
262	DEN2_CC_1_F_DENV-2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
307	DEN2_CC_1_F_DENV-2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV-2_R
319	DEN2_CC_1_F_DEN-2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
337	DEN2_CC_1_F_d1E209HAA2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	d1E209HAA2_R
484	DEN2_CC_1_F_d1E258GAA2_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	d1E258GAA2_R
331	DEN2_CC_1_F_1545-1563_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	1545-1563_R
307	DEN2_CC_1_F_FaaCoUFiSPPAPR_4_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	FaaCoUFiSPPAPR_4_R
307	DEN2_CC_1_F_DEN-2_C_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_C_R
354	DEN2_CC_1_F_1537-1557_R	DEN2_CC_1_F	GCF_000871845.1_ViralProj20183_genomic	1537-1557_R
118	DEN2_CC_2_F_DENV1_10_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_10_RIGHT_R
427	DEN2_CC_2_F_DENV1_11_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_11_RIGHT_R
184	DEN2_CC_2_F_DENV2_11_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_11_RIGHT_R
453	DEN2_CC_2_F_DENV2_17_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_17_RIGHT_R
393	DEN2_CC_2_F_DENV3_11_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_11_RIGHT_R
173	DEN2_CC_2_F_DENV3_30_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_30_RIGHT_R
175	DEN2_CC_2_F_DENV4_10_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_10_RIGHT_R
218	DEN2_CC_2_F_DENV4_22_RIGHT_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_22_RIGHT_R
491	DEN2_CC_2_F_D3_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
195	DEN2_CC_2_F_DENV1_12_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_12_R
139	DEN2_CC_2_F_DNM2_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DNM2_R
151	DEN2_CC_2_F_DEN2_CC_2_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DEN2_CC_2_R
271	DEN2_CC_2_F_DEN2_CC_5_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	DEN2_CC_5_R
183	DEN2_CC_2_F_CYD1_R	DEN2_CC_2_F	GCF_000862125.1_ViralProj15306_genomic	CYD1_R
118	DEN2_CC_2_F_DENV1_10_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_10_RIGHT_R
184	DEN2_CC_2_F_DENV2_11_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_11_RIGHT_R
393	DEN2_CC_2_F_DENV3_11_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_11_RIGHT_R
171	DEN2_CC_2_F_DENV3_18_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_18_RIGHT_R
175	DEN2_CC_2_F_DENV4_10_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_10_RIGHT_R
487	DEN2_CC_2_F_DENV4_11_RIGHT_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_11_RIGHT_R
234	DEN2_CC_2_F_REV644-665_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	REV644-665_R
139	DEN2_CC_2_F_DNM2_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DNM2_R
499	DEN2_CC_2_F_NS3-1-I_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	NS3-1-I_R
151	DEN2_CC_2_F_DEN2_CC_2_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_2_R
276	DEN2_CC_2_F_matK-KIM1_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	matK-KIM1_R
298	DEN2_CC_2_F_DEN-3_Reverse_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_Reverse_R
278	DEN2_CC_2_F_NS2A-minus_R	DEN2_CC_2_F	GCF_000865065.1_ViralProj15599_genomic	NS2A-minus_R
127	DEN2_CC_2_F_DENV2_8_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_8_RIGHT_R
184	DEN2_CC_2_F_DENV2_11_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_11_RIGHT_R
393	DEN2_CC_2_F_DENV3_11_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_11_RIGHT_R
175	DEN2_CC_2_F_DENV4_10_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_10_RIGHT_R
464	DEN2_CC_2_F_DENV4_14_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_14_RIGHT_R
470	DEN2_CC_2_F_DENV4_25_RIGHT_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_25_RIGHT_R
484	DEN2_CC_2_F_D1_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
269	DEN2_CC_2_F_D4_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
217	DEN2_CC_2_F_DENV1_34_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_34_R
126	DEN2_CC_2_F_Den2-2444_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	Den2-2444_R
440	DEN2_CC_2_F_CLTC_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	CLTC_R
151	DEN2_CC_2_F_DEN2_CC_2_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DEN2_CC_2_R
125	DEN2_CC_2_F_NS1_Antisense_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	NS1_Antisense_R
126	DEN2_CC_2_F_DoaSSMfPSaGoDV_6_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	DoaSSMfPSaGoDV_6_R
380	DEN2_CC_2_F_Reverse_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
234	DEN2_CC_2_F_TS1_R	DEN2_CC_2_F	GCF_000866625.1_ViralProj15598_genomic	TS1_R
118	DEN2_CC_2_F_DENV1_10_RIGHT_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_10_RIGHT_R
184	DEN2_CC_2_F_DENV2_11_RIGHT_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_11_RIGHT_R
393	DEN2_CC_2_F_DENV3_11_RIGHT_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_11_RIGHT_R
467	DEN2_CC_2_F_DENV3_12_RIGHT_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_12_RIGHT_R
384	DEN2_CC_2_F_D1_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	D1_R
195	DEN2_CC_2_F_DENV1_12_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_12_R
272	DEN2_CC_2_F_Den3-1752_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	Den3-1752_R
310	DEN2_CC_2_F_DENV1_RN_R2_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_RN_R2_R
151	DEN2_CC_2_F_DEN2_CC_2_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_2_R
420	DEN2_CC_2_F_NS1_Antisense_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	NS1_Antisense_R
384	DEN2_CC_2_F_TM_R	DEN2_CC_2_F	GCF_000871845.1_ViralProj20183_genomic	TM_R
112	DEN2_CC_3_F_DENV1_17_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_17_RIGHT_R
424	DEN2_CC_3_F_DENV1_18_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_18_RIGHT_R
163	DEN2_CC_3_F_DENV2_18_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_18_RIGHT_R
429	DEN2_CC_3_F_DENV2_19_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_19_RIGHT_R
245	DEN2_CC_3_F_DENV2_23_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_23_RIGHT_R
283	DEN2_CC_3_F_DENV3_17_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_17_RIGHT_R
112	DEN2_CC_3_F_DENV4_16_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_16_RIGHT_R
156	DEN2_CC_3_F_DENV4_18_RIGHT_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_18_RIGHT_R
394	DEN2_CC_3_F_Den1_R5391_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	Den1_R5391_R
427	DEN2_CC_3_F_Den2_R5428_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R5428_R
154	DEN2_CC_3_F_P3_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	P3_R
156	DEN2_CC_3_F_DEN2_CC_3_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DEN2_CC_3_R
232	DEN2_CC_3_F_DEN3_CC_3_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_3_R
343	DEN2_CC_3_F_D2-5339_RV_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	D2-5339_RV_R
463	DEN2_CC_3_F_VIR2234_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	VIR2234_R
272	DEN2_CC_3_F_2_R	DEN2_CC_3_F	GCF_000862125.1_ViralProj15306_genomic	2_R
185	DEN2_CC_3_F_DENV1_8_RIGHT_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_8_RIGHT_R
433	DEN2_CC_3_F_DENV1_9_RIGHT_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_9_RIGHT_R
274	DEN2_CC_3_F_DENV3_12_RIGHT_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_12_RIGHT_R
165	DEN2_CC_3_F_DENV4_8_RIGHT_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_8_RIGHT_R
473	DEN2_CC_3_F_DENV4_9_RIGHT_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_9_RIGHT_R
180	DEN2_CC_3_F_DENV1_28_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_28_R
430	DEN2_CC_3_F_DENV2_16_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_16_R
423	DEN2_CC_3_F_Den2_R2876_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Den2_R2876_R
434	DEN2_CC_3_F_Den3_R2877_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Den3_R2877_R
415	DEN2_CC_3_F_Den4_R2870_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R2870_R
180	DEN2_CC_3_F_DEN1_CC_4_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_CC_4_R
151	DEN2_CC_3_F_D1R2581_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	D1R2581_R
116	DEN2_CC_3_F_d4a18_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	d4a18_R
193	DEN2_CC_3_F_DoaSSMfPSaGoDV_8_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_8_R
359	DEN2_CC_3_F_DENV2C_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DENV2C_R
334	DEN2_CC_3_F_Reverse_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
388	DEN2_CC_3_F_Reverse_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
282	DEN2_CC_3_F_Reverse_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
296	DEN2_CC_3_F_Reverse_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
149	DEN2_CC_3_F_DoaSSMfPSaGoDV_4_R	DEN2_CC_3_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_4_R
112	DEN2_CC_3_F_DENV1_17_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_17_RIGHT_R
424	DEN2_CC_3_F_DENV1_18_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_18_RIGHT_R
163	DEN2_CC_3_F_DENV2_18_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_18_RIGHT_R
429	DEN2_CC_3_F_DENV2_19_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_19_RIGHT_R
283	DEN2_CC_3_F_DENV3_17_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_17_RIGHT_R
112	DEN2_CC_3_F_DENV4_16_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_16_RIGHT_R
424	DEN2_CC_3_F_DENV4_17_RIGHT_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_17_RIGHT_R
255	DEN2_CC_3_F_D4_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
389	DEN2_CC_3_F_DENV1_14_R	DEN2_CC_3_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_14_R
